,Tweet Id,user,location,Tweets
1164,1402397934814220296,MGPaulKelly,,"Happy World Ocean Day! This #WorldOceanDay is a time to remember we are connected… through one ocean, one climate, one future - together. 📸 #ToddGlaser
@WorldOceansDay #UNWorldOceansDay https://t.co/243giEUoqF"
1165,1402397473591730181,lianethompson,California / Norway,"@yoheinakajima Still need more for climate / ocean. Read how the two cannot be separated. Happy World Ocean Day! @aquaaicorp is featured in 10 to Watch: Pioneers in the Blue Economy
https://t.co/K36vnl3vXd"
1166,1402397141461442563,JeanNix7,Nevada,World Ocean Day 2021: This is how climate change may alter 10 of the world's natural wonders - https://t.co/U5xu7MOeyw via @ABC
1167,1402396355725770754,VoteForChanges,@TheRagtagBand,"Rising seas could drown the Florida Everglades. See before and after photos and global climate impacts. #WorldOceansDay 
https://t.co/bH7h3uZBaO via @ABC"
1168,1402395539627515920,JavaGuruMrG,,"On World Ocean Day, we want to know- what happens to all the #plastic that enters the world’s #ocean systems?

#CGTNAmerica https://t.co/kEmirr94jC"
1169,1402395364527730690,SharmaKiran77,"Toronto, Ontario","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1170,1402395122763980800,Inkblitzer,Balancing in the middle of the chaos,"One Ocean, One Climate, One Future – Together! 🌊

Celebrate World Ocean Day by tuning in to a charity stream benefiting Heal the Bay's OUTSTANDING work protecting the coastal waters of Los Angeles 🐳

STARTING SOON! aka 7PM EDT 💚 https://t.co/CQqfivbbI3"
1171,1402395104237830144,gildedvulpine,Read carrd before following!,"One Ocean, One Climate, One Future – Together! 🌊

Celebrate World Ocean Day by tuning in to a charity stream benefiting Heal the Bay's OUTSTANDING work protecting the coastal waters of Los Angeles 🐳

STARTING SOON! aka 7PM EDT 💚 https://t.co/CQqfivbbI3"
1172,1402394962038120453,BeaztVibe,Interwebs,"One Ocean, One Climate, One Future – Together! 🌊

Celebrate World Ocean Day by tuning in to a charity stream benefiting Heal the Bay's OUTSTANDING work protecting the coastal waters of Los Angeles 🐳

STARTING SOON! aka 7PM EDT 💚 https://t.co/CQqfivbbI3"
1173,1402394915724697600,NoSpunZone,"Seal Beach, CA","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1174,1402394869767753730,afrigreen_,"Cape Town, South Africa","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1175,1402394630436446211,fzbxggs,,"Happy World Ocean Day! This #WorldOceanDay is a time to remember we are connected… through one ocean, one climate, one future - together. 📸 #ToddGlaser
@WorldOceansDay #UNWorldOceansDay https://t.co/243giEUoqF"
1176,1402394380770611202,DrWildlife,"Toronto, Ontario","One Ocean, One Climate, One Future – Together! 🌊

Celebrate World Ocean Day by tuning in to a charity stream benefiting Heal the Bay's OUTSTANDING work protecting the coastal waters of Los Angeles 🐳

STARTING SOON! aka 7PM EDT 💚 https://t.co/CQqfivbbI3"
1177,1402394086204608512,ProfMattEngland,Sydney Australia,World Ocean Day 2021: This is how climate change may alter 10 of the world's natural wonders. This list could go into the 1000’s if it was properly international - https://t.co/zozSp1aBaa
1178,1402393145225187329,beladrielas,Russian Federation,"Happy World Oceans Day!

The ocean is a great miracle of nature, it is majestic and powerful, but thanks to the vital activity of people, it is exposed to many environmental problems. Such as:
1) overfishing;
2) water bloom;
3) plastic pollution;"
1179,1402392989259997186,BlueRiv88891964,,"Science tells us our ocean and natural places provide the best buffer against climate change. When we #Protect30x30, we protect our future. On #WorldOceanDay, sign the petition to urge our world leaders to protect 30% of the planet by 2030: https://t.co/xlkgqmczAk https://t.co/jqUoXE00y6"
1180,1402392882317832192,Greencircledir,United Kingdom,Why‌ ‌is‌ ‌there‌ ‌so‌ ‌much‌ ‌plastic‌ ‌in‌ ‌the‌ ‌ocean?‌ ‌ ‌ https://t.co/7LjgJywTG4
1181,1402392797483831301,chefnickbarclay,"Dallas, Texas ~ Cornwall, UK","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1182,1402392519455956998,BlueRiv88891964,,"#BREAKING We are excited to announce the 2021 Conservation Action Focus! #WorldOceanDay is focusing on protecting 30% of our blue planet for a healthy ocean and climate. Stay tuned for updates and resources! https://t.co/foLykRbpgp
#Protect30x30 #OceanClimateAction https://t.co/j7WiGCiKD5"
1183,1402392255567065088,April__Abbott,"Sydney, New South Wales","Happy #WorldOceanDay! #DropTheS because our countdown ends at Ocean Literacy Principle #1: Earth has one big ocean with many features. We are all connected to ONE ocean, ONE climate, ONE future — together.
https://t.co/0CwlCU3WlV #OceanMonthNOAA #OceanMonth2021 @NatlMarineEd https://t.co/7Fmorxl26V"
1184,1402391858366517251,LakeErieNorth,"Ontario, Canada","Salt and fresh water are deeply and intrinsically linked, and they both suffer from a warming climate, overfishing, pollution, habitat loss and other threats.

This #WorldOceansDay learn how you can turn the tide for both. https://t.co/cTg16i70b3"
1185,1402391847490637825,govindsaini66,india rahasthan jaipur,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1186,1402391626245312513,sjphomes96gmai1,"Calgary, Alberta",https://t.co/3fdNSWjJ3g join free the ocean. Answer correctly one trivial question and remove I peice if plastic from the ocean daily! ;D
1187,1402391315162091525,nipponhal,電脳涅槃洗脳租界東京ドーペスト受賞🗼🍣,"Oceans produce at least 50% of the world's oxygen and are home to most of Earth's biodiversity. This year #WorldOceanDay commits to protecting at least 30% of the blue planet by 2030:
https://t.co/HTnWx1Ug3K https://t.co/0uUCZSz7mM"
1188,1402390955651633154,DavidEveret,,"On World Ocean Day, we want to know- what happens to all the #plastic that enters the world’s #ocean systems?

#CGTNAmerica https://t.co/kEmirr94jC"
1189,1402390191025885193,FCVoters,Florida,"Rising seas could drown the Florida Everglades. See before and after photos and global climate impacts. #WorldOceansDay 
https://t.co/bH7h3uZBaO via @ABC"
1190,1402390007353073670,ScottNoelBarke1,"London, On, Canada.","World Ocean Day

An estimated 90% of seabirds and around 50% of marine turtles have plastic in their stomachs. We can't let this become the norm - it's time for solutions. 

#WorldOceansDay https://t.co/p46kFeA0Tm"
1191,1402389825521655810,cloudbolt23,,"Oceans produce at least 50% of the world's oxygen and are home to most of Earth's biodiversity. This year #WorldOceanDay commits to protecting at least 30% of the blue planet by 2030:
https://t.co/HTnWx1Ug3K https://t.co/0uUCZSz7mM"
1192,1402389446415327233,ruisaldanha,Curitiba - Brazil,"Happy #WorldOceanDay! #DropTheS because our countdown ends at Ocean Literacy Principle #1: Earth has one big ocean with many features. We are all connected to ONE ocean, ONE climate, ONE future — together.
https://t.co/0CwlCU3WlV #OceanMonthNOAA #OceanMonth2021 @NatlMarineEd https://t.co/7Fmorxl26V"
1193,1402389415146758145,CVofSC,"Columbia, SC","SC's coastal ecosystems like wetlands and seagrasses buffer impacts of erosion, flooding, &amp; storms. Protecting them is #OceanClimateAction.

Today is World Ocean Day and we're celebrating the introduction of the Ocean-Based Climate Solutions Act, which will le... #BuildBackBetter https://t.co/9zsENEAFU0"
1194,1402388870377914372,CGTNOfficial,"Beijing, China","On World Ocean Day, we want to know- what happens to all the #plastic that enters the world’s #ocean systems?

#CGTNAmerica https://t.co/kEmirr94jC"
1195,1402388467162701831,cgtnamerica,"Washington, DC","This week tons of nurdles, white plastic pellets about the size of a grain of rice, cover the #beaches of Sri Lanka after leaking into the #sea from a sinking tanker. 

On World Ocean Day, we want to know- what happens to all the #plastic that enters the world’s #ocean systems? https://t.co/vpiqGWbcGS"
1196,1402388264263327751,anywhereEarth,"Boulder, CO","It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
1197,1402388238485106697,EnvoyRmi,,"Happy World Ocean Day! 
To save our ocean we must do more by using less plastic. Our Pacific islands have made a start, let’s follow it through. A new report on breaking out of plastic released in 2020 can be found at: https://t.co/QXJnQclA3p #WorldOceansDay #SaveOurOcean https://t.co/ScWzcEfqeB"
1198,1402388233628049410,opensource_orgs,,Happy World Ocean Day! Our own #SwissBorg is a proud member of the Crypto climate accord. It couldn't be much greener! #WeAreSwissBorg 💚#CHSB 💚#ProofOfGreen 💚#Crypto 💚#CryptoClimAcc 💚#opensource  💚 https://t.co/lXOyoKKy0V
1199,1402388211805179911,Stonehe07003772,,Happy World Ocean Day! Our own #SwissBorg is a proud member of the Crypto climate accord. It couldn't be much greener! #WeAreSwissBorg 💚#CHSB 💚#ProofOfGreen 💚#Crypto 💚#CryptoClimAcc 💚#opensource  💚 https://t.co/lXOyoKKy0V
1200,1402388138958356481,TeamOneUSA,"Los Angeles, CA","Happy World Oceans Day! Spotlight on Launch-An-Idea winner MerMade, a start-up founded by Team One colleagues and ocean lovers that helps people, brands, and municipalities reimagine traditional plastic products by using certified ocean plastic. https://t.co/o34ku0ht2p https://t.co/350BRZ2EKa"
1201,1402388028463751168,BTfrom10,,"Science tells us our ocean and natural places provide the best buffer against climate change. When we #Protect30x30, we protect our future. On #WorldOceanDay, sign the petition to urge our world leaders to protect 30% of the planet by 2030: https://t.co/xlkgqmczAk https://t.co/jqUoXE00y6"
1202,1402388018523222017,hunnajean,"Fort Collins, CO","Happy World Ocean Day! This #WorldOceanDay is a time to remember we are connected… through one ocean, one climate, one future - together. 📸 #ToddGlaser
@WorldOceansDay #UNWorldOceansDay https://t.co/243giEUoqF"
1203,1402387164780920833,carto_mapper,"Long Beach, California","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1204,1402386691382468608,Gilliganista,#ConstitutionalSweatEquity 🗽,"One more for World Oceans Day, this one by @Adenecartoon. Check out our collection of ocean cartoons here: https://t.co/g43fRM3CVb

 #worldoceansday #plastic #oceans #nature #sealife https://t.co/ENiybNfU55"
1205,1402386394178146310,LifeHyperactive,Somewhere on Earth,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1206,1402386172920356876,Clarkiee,"Buckinghamshire, England","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1207,1402384993058500608,LIaquarium,"Riverhead, NY","Happy World Oceans Day! ""One Ocean, One Climate, One Future – Together"" 🌊🦈 https://t.co/JfNFRAHPMK"
1208,1402384326621339651,NujjUk,,"Happy World Oceans Day!

We are committed to helping reduce plastic waste and cleaning up our oceans

https://t.co/R98wYdlm12

Image courtesy of @PoppyFieldPhoto

#WorldOceanDay2021 #WorldOceansDay21 #oceansday2021 #cleanoceans #reduceplasticwaste #ocean #SEA #plasticfreeoceans https://t.co/WwbTusmU3H"
1209,1402384273559142400,ProjSquadTweets,"England, United Kingdom","Happy World Oceans Day!

We are committed to helping reduce plastic waste and cleaning up our oceans

https://t.co/R98wYdlm12

Image courtesy of @PoppyFieldPhoto

#WorldOceanDay2021 #WorldOceansDay21 #oceansday2021 #cleanoceans #reduceplasticwaste #ocean #SEA #plasticfreeoceans https://t.co/WwbTusmU3H"
1210,1402384227157614594,steersb,"Barnstaple, Devon ","Happy World Oceans Day!

We are committed to helping reduce plastic waste and cleaning up our oceans

https://t.co/R98wYdlm12

Image courtesy of @PoppyFieldPhoto

#WorldOceanDay2021 #WorldOceansDay21 #oceansday2021 #cleanoceans #reduceplasticwaste #ocean #SEA #plasticfreeoceans https://t.co/WwbTusmU3H"
1211,1402384148417892359,sportizzle,England,"Happy World Oceans Day!

We are committed to helping reduce plastic waste and cleaning up our oceans

https://t.co/R98wYdlm12

Image courtesy of @PoppyFieldPhoto

#WorldOceanDay2021 #WorldOceansDay21 #oceansday2021 #cleanoceans #reduceplasticwaste #ocean #SEA #plasticfreeoceans https://t.co/WwbTusmU3H"
1212,1402383884659068933,sportizzle,England,"Happy World Oceans Day!

We are committed to helping reduce plastic waste and cleaning up our oceans

https://t.co/R98wYdlm12

Image courtesy of @PoppyFieldPhoto

#WorldOceanDay2021 #WorldOceansDay21 #oceansday2021 #cleanoceans #reduceplasticwaste #ocean #SEA #plasticfreeoceans https://t.co/WwbTusmU3H"
1213,1402383866615275531,mathemi,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1214,1402383858100805636,larisa_bennett,"Chapel Hill, NC","Science tells us our ocean and natural places provide the best buffer against climate change. When we #Protect30x30, we protect our future. On #WorldOceanDay, sign the petition to urge our world leaders to protect 30% of the planet by 2030: https://t.co/xlkgqmczAk https://t.co/jqUoXE00y6"
1215,1402383835761983491,VoteForChanges,@TheRagtagBand,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
1216,1402383737677963269,aomako1,日本,"It is World Ocean Day today.
Can you believe what we are doing to our oceans and water bodies. Let us preserve and protect all our natural resources..Beat plastic pollution.
via @MikeHudema https://t.co/32IFC0cf50"
1217,1402383260441841667,octaveresonance,東京都目黒区,"Happy World Ocean Day! This #WorldOceanDay is a time to remember we are connected… through one ocean, one climate, one future - together. 📸 #ToddGlaser
@WorldOceansDay #UNWorldOceansDay https://t.co/243giEUoqF"
1218,1402382917339389955,putin_papi,,"Oceans produce at least 50% of the world's oxygen and are home to most of Earth's biodiversity. This year #WorldOceanDay commits to protecting at least 30% of the blue planet by 2030:
https://t.co/HTnWx1Ug3K https://t.co/0uUCZSz7mM"
1219,1402382913375813636,rickybowry,New York / London,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1220,1402382704654569472,Afterstorm13,,"This article, like many others today on #WorldOceanDay, is missing a crucial factor that must be considered when talking about the ocean - that the individuals who live there must be protected 🌊

Agree? Join our rally TODAY: https://t.co/prC20X7mST 🌊

https://t.co/T4vlXhwXZa"
1221,1402382359991783429,hope_inc_aus,"Queensland, Australia","It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
1222,1402382224624848902,HMC_clark,"London, England","World ocean day today. Cambridge is not near the sea, so I tried to go plastic free and hit 2 main issues: one being all my toiletries are in plastic bottles and my paint palettes are made of plastic. 
Also went for a cycle and a duck almost knocked me off my bike 
#30DaysWild https://t.co/FT74duoXeZ"
1223,1402381894172303362,Rilaxecanna,Vancouver | British Columbia,"World's Ocean Day! 🌊

We aim to raise awareness in people to help protect the oceans ✨ 
What can you do to help our ocean clean? 

Conserve water. 
Avoid using plastic.  
Use less energy.
Love the world you live, live the world you love! 🌎🌊"
1224,1402381850492944397,HMRiley3,Not on A map,Natural wonders around the world may be altered forever -- or even cease to exist -- if global temperatures continue to rise. https://t.co/A5IMFcpYd6
1225,1402381813482414082,LilEpiPen1,,"Happy World Ocean Day! This #WorldOceanDay is a time to remember we are connected… through one ocean, one climate, one future - together. 📸 #ToddGlaser
@WorldOceansDay #UNWorldOceansDay https://t.co/243giEUoqF"
1226,1402381753529077763,LucaDagostin,Moscufo,Natural wonders around the world may be altered forever -- or even cease to exist -- if global temperatures continue to rise. https://t.co/wf22boncjU
1227,1402381605881237511,KatieOGrady4,Appalachian Trail,"We are in a #climate         EMERGENCY!!

https://t.co/e6rCyKg7J5

Start here: https://t.co/wLNpVHfiIT"
1228,1402381587984048130,NKCScience,"Kansas City, MO","Happy World Oceans Day! 
 
Check out the Ocean of Plastics unit that is designed to help students raise public awareness and take action against the global crisis of plastic pollution in our oceans. #WorldOceansDay #NGSS
 
https://t.co/IQuD8jQrph"
1229,1402381333805080577,JohnF1968,"Sheffield, England","We are in a #climate         EMERGENCY!!

https://t.co/e6rCyKg7J5

Start here: https://t.co/wLNpVHfiIT"
1230,1402381126618869764,slsandpet,Aust,"https://t.co/wGiXhAvPgj
@SOSHIRE2 @SeasideScavenge @SSEnviroCentre hosts FREE SCREENINGS OF @storyofstuff #thestoryofplastic and #SANCTUARY
2PM SATURDAY FOR #WorldOceansDay MUST REGISTER VIA LINK"
1231,1402380964471488513,RWare7,"Virginia, United States","MerMade Launches Recycling Bins Made With 100% Certified Ocean Plastic For World Oceans Day: Forbes https://t.co/bkh7vqgJ2L

MORE w/ EcoSearch: https://t.co/8YNzTViAVK"
1232,1402380904065114120,pauljimerson,"Santa Cruz, California","Science tells us our ocean and natural places provide the best buffer against climate change. When we #Protect30x30, we protect our future. On #WorldOceanDay, sign the petition to urge our world leaders to protect 30% of the planet by 2030: https://t.co/xlkgqmczAk https://t.co/jqUoXE00y6"
1233,1402380870992863234,pauljimerson,"Santa Cruz, California","#BREAKING We are excited to announce the 2021 Conservation Action Focus! #WorldOceanDay is focusing on protecting 30% of our blue planet for a healthy ocean and climate. Stay tuned for updates and resources! https://t.co/foLykRbpgp
#Protect30x30 #OceanClimateAction https://t.co/j7WiGCiKD5"
1234,1402380768169664520,LightspeedSteps,,"This article, like many others today on #WorldOceanDay, is missing a crucial factor that must be considered when talking about the ocean - that the individuals who live there must be protected 🌊

Agree? Join our rally TODAY: https://t.co/prC20X7mST 🌊

https://t.co/T4vlXhwXZa"
1235,1402380673906843650,rsarhhh,,"This article, like many others today on #WorldOceanDay, is missing a crucial factor that must be considered when talking about the ocean - that the individuals who live there must be protected 🌊

Agree? Join our rally TODAY: https://t.co/prC20X7mST 🌊

https://t.co/T4vlXhwXZa"
1236,1402380673164267520,pauljimerson,"Santa Cruz, California","We are in a #climate         EMERGENCY!!

https://t.co/e6rCyKg7J5

Start here: https://t.co/wLNpVHfiIT"
1237,1402380644357922817,Petchary,"Kingston, Jamaica",World Ocean Day 2021: This is how climate change may alter 10 of the world's natural wonders - https://t.co/U5xu7MOeyw via @ABC
1238,1402380635461754882,northcoaster,,"Science tells us our ocean and natural places provide the best buffer against climate change. When we #Protect30x30, we protect our future. On #WorldOceanDay, sign the petition to urge our world leaders to protect 30% of the planet by 2030: https://t.co/xlkgqmczAk https://t.co/jqUoXE00y6"
1239,1402380619582214150,lindsay_kiser,"West Virginia, USA","It's #WorldOceanDay! 🌊 💙 From deep trenches to shallow shores, water circulates in one interconnected system: the world ocean. Learn how different animals — coral + seabirds — are connected to each other, to a changing climate + to ocean conservation: https://t.co/HgFM4uCMET"
1240,1402380595695480833,ShipInTheKnight,"Tacoma, WA",World Ocean Day 2021: This is how climate change may alter 10 of the world's natural wonders - https://t.co/U5xu7MOeyw via @ABC
1241,1402380569858740224,meowwsss,,"This article, like many others today on #WorldOceanDay, is missing a crucial factor that must be considered when talking about the ocean - that the individuals who live there must be protected 🌊

Agree? Join our rally TODAY: https://t.co/prC20X7mST 🌊

https://t.co/T4vlXhwXZa"
1242,1402380493149163524,sherryainete,,"#BREAKING We are excited to announce the 2021 Conservation Action Focus! #WorldOceanDay is focusing on protecting 30% of our blue planet for a healthy ocean and climate. Stay tuned for updates and resources! https://t.co/foLykRbpgp
#Protect30x30 #OceanClimateAction https://t.co/j7WiGCiKD5"
1243,1402380447435345920,StMarysMrB,"Saint Helens, England",🌊 Happy World Ocean Day 🌎 We celebrated with a whole school virtual assembly to help us understand the importance of our oceans. We also looked at the problem and impact of plastic pollution and global warming. Look out for some informative posters in the newsletter this week! https://t.co/Uv2ajmEany
1244,1402380439831072775,Dragofix,Finland,"This article, like many others today on #WorldOceanDay, is missing a crucial factor that must be considered when talking about the ocean - that the individuals who live there must be protected 🌊

Agree? Join our rally TODAY: https://t.co/prC20X7mST 🌊

https://t.co/T4vlXhwXZa"
1245,1402380058556174343,XtyMiller,"Redding, CA",World Ocean Day 2021: This is how climate change may alter 10 of the world's natural wonders - https://t.co/U5xu7MOeyw via @ABC
1246,1402380003484979200,pauljimerson,"Santa Cruz, California",World Ocean Day 2021: This is how climate change may alter 10 of the world's natural wonders - https://t.co/U5xu7MOeyw via @ABC
1247,1402379928897785856,FKashem,New York,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1248,1402379751973703691,CSSRC_bu,"Dorset, United Kingdom ","It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
1249,1402379614064975874,LeChatNoire4,Florida,World Ocean Day 2021: This is how climate change may alter 10 of the world's natural wonders - https://t.co/Hip82LuLAV #GoogleAlerts
1250,1402379496590872579,BzBeach,"San Pedro, Belize","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1251,1402378930162700294,MaureenCBerry,"Kentucky, USA","June 8 is celebrated as World Oceans Day💙🌊
One ocean💙 one climate💙 one future-together @worldoceanday
@pangeaseed @seawalls_
@queenconch2020 
@ladygdiverjamaica 
@discoverybaymarinelab 
@alligatorheadfoundation 
@MaureenCBerry https://t.co/qNyiYcX9sN"
1252,1402378871077584899,Pinkteegan,"North West, England","It's #WorldOceanDay! 🌊 💙 From deep trenches to shallow shores, water circulates in one interconnected system: the world ocean. Learn how different animals — coral + seabirds — are connected to each other, to a changing climate + to ocean conservation: https://t.co/HgFM4uCMET"
1253,1402378541635833857,lakers4ever777,,World Ocean Day 2021: This is how climate change may alter 10 of the world's natural wonders https://t.co/2qqBV8FFBn #WorldOceansDay
1254,1402378167227240449,RobertJ23560528,"Tampa, FL","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1255,1402377852998270978,sal_i_hue,,"Happy World Oceans Day! The 2021 Conservation Action Focus is protecting at least 30% of our blue planet for a healthy ocean and climate — https://t.co/TM6mGjQzhd

#QLWorldDays #QatarLiving #Qatar #WorldOceanDay https://t.co/GyCgnKJeLf"
1256,1402377520775897088,Zabala_Li,"Zurich, Switzerland","Oceans bring so many benefits #ForPeopleForPlanet, from providing food for billions of people to regulating the climate.

Today’s #WorldOceansDay is an opportunity to raise ambition to protect and preserve the ocean. https://t.co/lGVSCQYij8"
1257,1402377405898047497,ecobearwitness,"New York, USA","MerMade Launches Recycling Bins Made With 100% Certified Ocean Plastic For World Oceans Day: Forbes https://t.co/bkh7vqgJ2L

MORE w/ EcoSearch: https://t.co/8YNzTViAVK"
1258,1402377345407856640,TrundlelinB,France EU,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
1259,1402377227770138626,MariaRRevelles,"Florida, USA","Our ocean and our climate are intricately linked. 

This #WorldOceanDay @RepBonamici and @SenWhitehouse are calling for bold investments in #OceanClimateAction. 
https://t.co/dVWfK7NIMl"
1260,1402377160573210629,StHelensRC,,Year 3 have been celebrating World Ocean Day - lots of learning about plastic pollution and the consequences of climate change on our oceans. Da iawn pawb 👍 https://t.co/NBehbR2FE4
1261,1402377021183778818,SSEnviroCentre,"Sutherland, Sydney","https://t.co/wGiXhAvPgj
@SOSHIRE2 @SeasideScavenge @SSEnviroCentre hosts FREE SCREENINGS OF @storyofstuff #thestoryofplastic and #SANCTUARY
2PM SATURDAY FOR #WorldOceansDay MUST REGISTER VIA LINK"
1262,1402376331778826240,SmithsonianWls,,"It's #WorldOceanDay! 🌊 💙 From deep trenches to shallow shores, water circulates in one interconnected system: the world ocean. Learn how different animals — coral + seabirds — are connected to each other, to a changing climate + to ocean conservation: https://t.co/HgFM4uCMET"
1263,1402376075498360837,vicroars,,"Happy World Ocean Day! This #WorldOceanDay is a time to remember we are connected… through one ocean, one climate, one future - together. 📸 #ToddGlaser
@WorldOceansDay #UNWorldOceansDay https://t.co/243giEUoqF"
1264,1402375877183213568,ShadesofGreenUS,,"World Oceans Day!  Mark the day by having a look at @theoceanbottle. They collect 1,000 plastic bottles with every sale! Support their journey to stopping ocean plastic.
https://t.co/98ZWOryORC"
1265,1402375816143642637,notorioushilary,🌊,Natural wonders around the world may be altered forever -- or even cease to exist -- if global temperatures continue to rise. https://t.co/A5IMFcpYd6
1266,1402375792869453827,TrundlelinB,France EU,"Happy World Oceans Day #worldoceansday2021 
A healthy ocean regulates climate and reduces the effects of climate change.

So let’s protect oceans from plastic pollution and deep mining together.
#protectocean #protectoceanlife #climateaction https://t.co/NgFDekWr3h"
1267,1402375500807421963,_preshhus,,"Science tells us our ocean and natural places provide the best buffer against climate change. When we #Protect30x30, we protect our future. On #WorldOceanDay, sign the petition to urge our world leaders to protect 30% of the planet by 2030: https://t.co/xlkgqmczAk https://t.co/jqUoXE00y6"
1268,1402375280703029257,elena_mira,,"Happy #WorldOceanDay! #DropTheS because our countdown ends at Ocean Literacy Principle #1: Earth has one big ocean with many features. We are all connected to ONE ocean, ONE climate, ONE future — together.
https://t.co/0CwlCU3WlV #OceanMonthNOAA #OceanMonth2021 @NatlMarineEd https://t.co/7Fmorxl26V"
1269,1402375124599324678,kkoix,NJ,Natural wonders around the world may be altered forever -- or even cease to exist -- if global temperatures continue to rise. https://t.co/A5IMFcpYd6
1270,1402375039002058753,MoeschTh,"Bonn, Germany","Oceans produce at least 50% of the world's oxygen and are home to most of Earth's biodiversity. This year #WorldOceanDay commits to protecting at least 30% of the blue planet by 2030:
https://t.co/HTnWx1Ug3K https://t.co/0uUCZSz7mM"
1271,1402374930113740805,LlangattockPick,#breconbeacons #wales #cymru,"#2minutebeachclean to celebrate world ocean day! Had some helpers and collected the usual suspects of plastic bottles, fishing rope and lots of shoe soles which is a bit random. https://t.co/HchVHQlnsn"
1272,1402374564324147201,OnlineOceans,,And then celebrate MORE because the groundbreaking Ocean-Based Climate Solutions Act has been reintroduced! Happy World Ocean Day! https://t.co/qJM6rJfhna
1273,1402374151248228356,BdnEnviroCom,Brandon,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
1274,1402373242128642049,papa_sharku,"California, USA","It's a joke for you to tweet about World Ocean Day, Congresswoman. You and your party don't believe in climate change. The oceans are being destroyed due to inaction often predicated by your party's obstruction. You losing your seat would be the best thing for CA-48's beaches. https://t.co/c2jkTw6LZz"
1275,1402372806881447939,TrundlelinB,France EU,"Oceans bring so many benefits #ForPeopleForPlanet, from providing food for billions of people to regulating the climate.

Today’s #WorldOceansDay is an opportunity to raise ambition to protect and preserve the ocean. https://t.co/lGVSCQYij8"
1276,1402372280626257922,charlot21842800,Arizona,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1277,1402372211827220485,alonsosupremacy,"Dallas, TX","Happy world oceans day!!
We need to do our best to protect the ocean and all it has to offer!!
That also includes saving dolphins and whales but also using less plastic and stopping climate change! 
(also spoiler alert, if we don't, we'll die)"
1278,1402372054175961091,ornelacr,"Turin, Piedmont","Today is World Ocean Day

There are many ways you can collaborate to help saving our Oceans and Planet
Follow: @WorldOceansDay 

#GAIAInsights #worldOceanDay #climatechange #conservation #environment #wildlife #sustainability #biodiversity #climate #nature #climateemergency https://t.co/QGp7kf2KoW"
